Fecha,ID Dispositivo,Dispositivo,Grupo Usuario,Usuario,Evento
2019-07-13 16:22:16,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,616,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:22:11,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,63140,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:21:50,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119155,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:21:31,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,115792,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:21:16,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,69119,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:21:11,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,175,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:21:09,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,1791,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:20:48,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,118499,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:20:44,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,115649,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:20:43,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,118237,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:20:40,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,118941,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:20:38,542185239,FaceStation 2 542185239 (192.168.1.200),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 16:19:46,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119146,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:19:35,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,118942,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:19:35,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,67696,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:19:31,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,117350,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:19:25,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,118994,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:19:03,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,115626,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:18:32,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,118999,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:16:10,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,68648,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:15:11,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118533,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:14:37,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,117782,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:09:55,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118738,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:09:48,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118738,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:09:13,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,115579,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:09:10,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,115579,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:08:49,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118575,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:08:45,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118575,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:08:40,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,116957,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:08:35,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119055,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:08:31,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,69268,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:07:25,542340159,FaceStation 2 542340159 (192.168.1.204),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 16:06:54,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,1883,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:06:50,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,1883,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:06:27,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,115863,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 16:04:28,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,117449,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:54:23,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,4669,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:46:48,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,117939,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:45:12,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,974,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:44:36,542185239,FaceStation 2 542185239 (192.168.1.200),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 15:44:25,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,1134,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:44:22,542185239,FaceStation 2 542185239 (192.168.1.200),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 15:44:16,542185239,FaceStation 2 542185239 (192.168.1.200),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 15:40:26,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,118550,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:31:25,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,380,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:30:43,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,116976,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:30:31,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,115329,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:30:08,542185239,FaceStation 2 542185239 (192.168.1.200),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 15:28:53,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,115329,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:20:45,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,543,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:20:37,542340159,FaceStation 2 542340159 (192.168.1.204),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 15:20:28,542340159,FaceStation 2 542340159 (192.168.1.204),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 15:17:42,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,54825,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:17:39,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,115070,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:16:06,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,2185,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:15:14,542185233,FaceStation 2 542185233 (192.168.1.203),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 15:14:56,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,269,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:13:44,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,393,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:13:31,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,58072,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:13:26,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,58072,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:13:20,542185216,FaceStation 2 542185216 (192.168.1.201),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 15:09:45,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,117745,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:05:31,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,116978,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:03:52,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,888,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:03:49,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119049,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:02:15,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,69262,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:01:42,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,117445,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:01:23,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,118859,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 15:00:42,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,115240,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:59:25,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,55530,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:56:21,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,1993,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:49:33,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,118437,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:49:25,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,118437,Autenticaciￃﾳn fallida (Credencial invalida)
2019-07-13 14:49:17,542185233,FaceStation 2 542185233 (192.168.1.203),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 14:48:34,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,115282,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:48:22,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,115758,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:48:14,542185233,FaceStation 2 542185233 (192.168.1.203),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 14:48:09,542185220,FaceStation 2 542185220 (192.168.1.202),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 14:47:59,542185220,FaceStation 2 542185220 (192.168.1.202),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 14:47:50,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,118915,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:47:47,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,118915,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:47:45,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119046,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:47:43,542185216,FaceStation 2 542185216 (192.168.1.201),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 14:47:42,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118906,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:47:38,542185220,FaceStation 2 542185220 (192.168.1.202),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 14:47:31,542340159,FaceStation 2 542340159 (192.168.1.204),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 14:47:24,542185220,FaceStation 2 542185220 (192.168.1.202),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 14:47:20,542340159,FaceStation 2 542340159 (192.168.1.204),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 14:46:23,542185239,FaceStation 2 542185239 (192.168.1.200),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 14:46:14,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,118567,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:43:30,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,118972,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:43:03,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,117895,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:40:06,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119137,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:39:23,542185216,FaceStation 2 542185216 (192.168.1.201),,,Biostar conectado
2019-07-13 14:38:02,542185216,FaceStation 2 542185216 (192.168.1.201),,,Biostar desconectado
2019-07-13 14:35:02,542185216,FaceStation 2 542185216 (192.168.1.201),,,Red conectada
2019-07-13 14:35:01,542185216,FaceStation 2 542185216 (192.168.1.201),,,Red desconectada
2019-07-13 14:34:03,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118475,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:24:49,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119116,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:19:13,542185220,FaceStation 2 542185220 (192.168.1.202),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 14:18:46,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,115512,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:14:12,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,21739,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:13:35,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,118900,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:13:09,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,68491,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:06:05,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119045,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:06:00,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,66566,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:05:22,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118281,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:05:14,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,68226,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:05:10,542185220,FaceStation 2 542185220 (192.168.1.202),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 14:04:05,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,1766,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 14:04:02,542185216,FaceStation 2 542185216 (192.168.1.201),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 14:00:29,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,118858,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 13:56:43,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,337,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 13:53:40,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,38268,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 13:53:29,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,117319,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 13:51:38,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,118275,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 13:51:34,542185233,FaceStation 2 542185233 (192.168.1.203),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 13:50:37,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,1595,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 13:50:27,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,117933,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 13:48:44,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118520,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 13:48:36,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118508,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 13:48:09,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,41991,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 13:48:03,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,118503,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 13:47:59,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,928,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 13:47:54,542185233,FaceStation 2 542185233 (192.168.1.203),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 13:47:25,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,22767,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 13:39:39,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118423,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 13:37:05,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,65017,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 13:36:59,542185220,FaceStation 2 542185220 (192.168.1.202),,,Autenticaciￃﾳn fallida (Timeout)
2019-07-13 13:35:52,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,54825,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-07-13 13:34:42,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,115668,1:N Autenticaciￃﾳn exitosa (Rostro)
