Fecha,ID Dispositivo,Dispositivo,Grupo Usuario,Usuario,Evento
2019-10-12 15:45:55,542340159,FaceStation 2 542340159 (192.168.1.204),,,Autenticaciￃﾳn fallida (Timeout)
2019-10-12 15:45:49,542340159,FaceStation 2 542340159 (192.168.1.204),,,Autenticaciￃﾳn fallida (Timeout)
2019-10-12 14:00:50,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,51021,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 13:58:37,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,62319,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 13:52:02,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,118859,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 13:50:52,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,119116,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 13:31:29,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,1152,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 13:30:33,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,543,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 13:22:13,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,55073,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 13:11:07,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,115985,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 13:07:20,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,118851,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 13:06:49,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,310,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 13:04:44,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,49251,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 13:02:45,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118237,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:59:02,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,1846,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:58:48,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,117305,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:54:38,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,68301,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:53:42,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,113,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:50:45,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,116613,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:50:41,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,1595,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:49:17,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,69253,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:47:14,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,68814,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:45:07,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118503,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:45:01,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118252,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:43:02,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,118520,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:40:45,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,119354,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:40:30,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118508,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:40:24,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119321,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:37:03,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119303,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:35:57,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,116757,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:31:07,542340159,FaceStation 2 542340159 (192.168.1.204),,,Autenticaciￃﾳn fallida (Timeout)
2019-10-12 12:30:03,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,117922,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:18:37,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,405,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:17:08,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,118513,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:15:32,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,116103,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:06:16,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118380,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:04:39,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,69262,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:04:07,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,117319,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:04:03,542185216,FaceStation 2 542185216 (192.168.1.201),,,Autenticaciￃﾳn fallida (Timeout)
2019-10-12 12:03:52,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,115670,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:03:22,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,117409,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:01:14,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,115397,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:00:59,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,45637,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:00:48,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,118214,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:00:28,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118703,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 12:00:13,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118722,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:58:40,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,117162,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:58:07,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,115377,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:57:47,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,65680,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:57:12,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,55367,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:55:44,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,900,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:55:11,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,65684,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:54:04,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,68226,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:50:31,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,69268,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:50:21,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,117070,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:48:53,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,116378,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:48:31,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119067,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:46:54,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,343,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:46:22,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,65017,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:45:41,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,116639,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:44:23,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,117953,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:43:16,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119049,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:43:00,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,118999,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:42:14,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,118900,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:41:43,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,1993,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:41:14,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,61101,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:34:08,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,115781,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:34:02,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,115781,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:33:22,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,68043,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:32:53,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,68972,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:31:34,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,117238,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:31:29,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,145,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:31:22,542340159,FaceStation 2 542340159 (192.168.1.204),,,Autenticaciￃﾳn fallida (Timeout)
2019-10-12 11:30:24,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,279,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:28:49,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,67498,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:26:44,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119173,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:26:40,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119517,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:25:06,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119102,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:24:57,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,11748,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:23:29,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,648,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:23:11,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,58952,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:22:01,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119434,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:21:01,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,117173,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:19:48,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,118915,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:19:45,542185233,FaceStation 2 542185233 (192.168.1.203),All Users,118915,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:17:44,542185216,FaceStation 2 542185216 (192.168.1.201),,,Autenticaciￃﾳn fallida (Timeout)
2019-10-12 11:16:04,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118906,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:15:53,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,119156,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:13:56,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,350,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:12:04,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,118966,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:11:33,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,668,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:11:29,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,668,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:11:13,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,67506,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:10:44,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118422,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:10:41,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,115579,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:10:38,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,115579,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:10:37,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118422,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:10:36,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119031,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:10:34,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118422,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:09:47,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119055,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:09:43,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119411,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:09:08,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,38268,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:06:25,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,444,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:05:14,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,115538,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:05:03,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119524,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:04:40,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,67208,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:04:26,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119135,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:04:23,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,118852,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:04:16,542185220,FaceStation 2 542185220 (192.168.1.202),,,Autenticaciￃﾳn fallida (Credencial invalida)
2019-10-12 11:03:59,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118542,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:03:32,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,119191,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:03:09,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119272,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:03:01,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,68758,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:02:59,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119101,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:02:46,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119505,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:02:36,542185233,FaceStation 2 542185233 (192.168.1.203),,,Biostar conectado
2019-10-12 11:02:33,542185233,FaceStation 2 542185233 (192.168.1.203),,,Dispositivo Iniciado
2019-10-12 11:02:33,542185233,FaceStation 2 542185233 (192.168.1.203),,,Tamper Off
2019-10-12 11:02:32,542185233,FaceStation 2 542185233 (192.168.1.203),,,Red conectada
2019-10-12 11:02:02,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,936,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:00:56,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,11820,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:00:52,542185233,FaceStation 2 542185233 (192.168.1.203),,,Dispositivo Iniciado
2019-10-12 11:00:52,542185233,FaceStation 2 542185233 (192.168.1.203),,,Tamper Off
2019-10-12 11:00:51,542185233,FaceStation 2 542185233 (192.168.1.203),,,Red conectada
2019-10-12 11:00:50,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,1446,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:00:40,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,61249,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:00:27,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,65555,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:00:14,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118935,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:00:09,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,1291,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 11:00:06,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,50462,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:59:12,542185233,FaceStation 2 542185233 (192.168.1.203),,,Dispositivo Iniciado
2019-10-12 10:59:12,542185233,FaceStation 2 542185233 (192.168.1.203),,,Tamper Off
2019-10-12 10:59:11,542185233,FaceStation 2 542185233 (192.168.1.203),,,Red conectada
2019-10-12 10:59:07,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,1533,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:57:37,542185233,FaceStation 2 542185233 (192.168.1.203),,,Biostar conectado
2019-10-12 10:57:32,542185233,FaceStation 2 542185233 (192.168.1.203),,,Dispositivo Iniciado
2019-10-12 10:57:32,542185233,FaceStation 2 542185233 (192.168.1.203),,,Tamper Off
2019-10-12 10:57:32,542185233,FaceStation 2 542185233 (192.168.1.203),,,Red conectada
2019-10-12 10:57:21,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,340,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:56:17,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118738,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:56:11,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118533,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:55:52,542185233,FaceStation 2 542185233 (192.168.1.203),,,Dispositivo Iniciado
2019-10-12 10:55:52,542185233,FaceStation 2 542185233 (192.168.1.203),,,Tamper Off
2019-10-12 10:55:45,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,33327,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:55:38,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,68995,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:55:10,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,116807,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:54:27,542185233,FaceStation 2 542185233 (192.168.1.203),,,Biostar conectado
2019-10-12 10:54:13,542185233,FaceStation 2 542185233 (192.168.1.203),,,Dispositivo Iniciado
2019-10-12 10:54:13,542185233,FaceStation 2 542185233 (192.168.1.203),,,Tamper Off
2019-10-12 10:54:12,542185233,FaceStation 2 542185233 (192.168.1.203),,,Red conectada
2019-10-12 10:53:41,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,117782,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:53:26,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,115863,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:52:36,542185233,FaceStation 2 542185233 (192.168.1.203),,,Biostar conectado
2019-10-12 10:52:32,542185233,FaceStation 2 542185233 (192.168.1.203),,,Dispositivo Iniciado
2019-10-12 10:52:32,542185233,FaceStation 2 542185233 (192.168.1.203),,,Tamper Off
2019-10-12 10:52:32,542185233,FaceStation 2 542185233 (192.168.1.203),,,Red conectada
2019-10-12 10:51:35,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,68755,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:50:56,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,111,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:50:52,542185233,FaceStation 2 542185233 (192.168.1.203),,,Dispositivo Iniciado
2019-10-12 10:50:52,542185233,FaceStation 2 542185233 (192.168.1.203),,,Tamper Off
2019-10-12 10:50:32,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119141,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:50:27,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,68464,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:50:22,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118901,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:49:59,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,117970,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:49:26,542185233,FaceStation 2 542185233 (192.168.1.203),,,Biostar conectado
2019-10-12 10:49:23,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118039,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:49:16,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,115077,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:49:12,542185233,FaceStation 2 542185233 (192.168.1.203),,,Dispositivo Iniciado
2019-10-12 10:49:12,542185233,FaceStation 2 542185233 (192.168.1.203),,,Tamper Off
2019-10-12 10:49:11,542185233,FaceStation 2 542185233 (192.168.1.203),,,Red conectada
2019-10-12 10:49:02,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118454,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:48:58,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,118475,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:48:54,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,41596,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:48:35,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,65981,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:48:29,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,68443,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:48:04,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119213,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:47:37,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119142,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:47:37,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,116567,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:47:36,542185233,FaceStation 2 542185233 (192.168.1.203),,,Biostar conectado
2019-10-12 10:47:33,542185233,FaceStation 2 542185233 (192.168.1.203),,,Dispositivo Iniciado
2019-10-12 10:47:33,542185233,FaceStation 2 542185233 (192.168.1.203),,,Tamper Off
2019-10-12 10:47:33,542185233,FaceStation 2 542185233 (192.168.1.203),,,Red conectada
2019-10-12 10:47:30,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119145,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:47:27,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,118938,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:47:14,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,115777,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:46:56,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,118994,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:46:50,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,118499,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:46:35,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,518,1:N Autenticaciￃﾳn exitosa (Rostro)
2019-10-12 10:46:20,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,67696,1:N Autenticaciￃﾳn exitosa (Rostro)
